gauge_id,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc
DE214860,46.03,14.93,39.04,0.0,0.0,0.0,14.81,35.47,0.0,0.72,0.0,0.12,9.83,0.02,39.02,70.34,2.81,26.85,0.0,92.79,0.0,7.21,97.19,2.81,31.67,13.77,20.48,34.07,0.0,0.01,0.0,0.0,0.0,0.0
DE214880,48.99,15.25,35.76,0.0,0.0,0.0,15.17,37.02,0.0,0.48,0.0,0.08,11.49,0.01,35.75,70.8,2.82,26.38,0.0,94.83,0.0,5.17,97.18,2.82,31.75,14.06,20.56,33.63,0.0,0.01,0.0,0.0,0.0,0.0
DE214890,56.58,12.75,30.67,0.0,0.0,0.0,12.69,43.88,0.0,0.36,0.0,0.06,12.34,0.02,30.65,73.37,3.15,23.49,0.0,96.0,0.0,4.0,96.85,3.15,40.99,10.48,18.82,29.69,0.0,0.02,0.0,0.0,0.0,0.0
DE214900,55.85,7.28,36.87,0.0,0.0,0.0,6.49,55.52,0.0,0.0,0.0,0.8,0.33,0.09,36.78,64.83,0.89,34.28,0.0,99.29,0.0,0.71,99.11,0.89,22.53,14.45,8.12,54.8,0.0,0.09,0.0,0.0,0.0,0.0
DE214910,47.41,13.87,38.72,0.0,0.0,0.0,13.87,32.3,0.0,3.22,0.0,0.0,11.89,0.0,38.72,69.82,4.74,25.45,0.0,64.48,0.0,35.52,95.26,4.74,54.55,0.69,27.71,17.05,0.0,0.0,0.0,0.0,0.0,0.0
DE214920,33.81,22.57,43.62,0.0,0.0,0.0,22.57,19.85,0.0,1.11,0.0,0.0,12.85,0.01,43.61,64.36,2.46,33.17,0.0,88.91,0.0,11.09,97.54,2.46,32.94,8.98,32.13,25.95,0.0,0.0,0.0,0.0,0.0,0.0
DE214930,11.98,0.57,87.46,0.0,0.0,0.0,0.57,0.54,0.0,0.0,0.0,0.0,11.44,0.03,87.43,99.04,0.0,0.96,0.0,99.46,0.0,0.54,100.0,0.0,87.57,0.0,0.96,11.47,0.0,0.0,0.0,0.0,0.0,0.0
DE214940,69.21,12.8,17.99,0.0,0.0,0.0,12.8,44.12,0.0,1.82,0.0,0.0,23.28,0.0,17.99,74.21,0.14,25.66,0.0,81.53,0.0,18.47,99.86,0.14,46.07,0.03,22.78,31.11,0.0,0.0,0.0,0.0,0.0,0.0
DE214950,83.98,4.54,11.49,0.0,0.0,0.0,4.54,71.26,0.0,3.65,0.0,0.0,9.06,0.0,11.49,84.27,5.28,10.45,0.0,52.23,0.0,47.77,94.72,5.28,81.51,0.0,10.15,8.34,0.0,0.0,0.0,0.0,0.0,0.0
DE214960,88.14,2.9,8.96,0.0,0.0,0.0,2.9,76.86,0.0,2.44,0.0,0.0,8.84,0.0,8.96,88.62,5.06,6.31,0.0,77.1,0.0,22.9,94.94,5.06,84.92,0.0,5.94,9.14,0.0,0.0,0.0,0.0,0.0,0.0
DE214970,35.59,22.91,41.5,0.0,0.0,0.0,22.91,35.59,0.0,0.0,0.0,0.0,0.0,0.0,41.5,68.83,0.0,31.17,0.0,100.0,0.0,0.0,100.0,0.0,4.76,35.51,20.63,39.1,0.0,0.0,0.0,0.0,0.0,0.0
DE214980,98.81,0.0,1.19,0.0,0.0,0.0,0.0,67.41,0.0,0.0,0.0,0.0,31.39,0.0,1.19,98.81,0.0,1.19,0.0,97.69,0.0,2.31,100.0,0.0,67.41,0.0,1.19,31.39,0.0,0.0,0.0,0.0,0.0,0.0
DE214990,100.0,0.0,0.0,0.0,0.0,0.0,0.0,78.97,0.0,0.0,0.0,0.0,21.03,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,78.97,0.0,0.0,21.03,0.0,0.0,0.0,0.0,0.0,0.0
DE215010,60.3,1.6,38.1,0.0,0.0,0.0,1.57,36.04,0.0,0.0,0.0,0.03,24.26,0.0,38.1,91.58,2.75,5.67,0.0,91.24,0.0,8.76,97.25,2.75,70.07,0.0,5.47,24.46,0.0,0.0,0.0,0.0,0.0,0.0
DE215020,77.57,7.28,15.15,0.0,0.0,0.0,4.02,71.51,0.0,0.0,0.0,3.26,6.06,0.0,15.15,94.36,2.98,2.66,0.0,94.59,0.0,5.41,97.02,2.98,90.54,0.06,2.61,6.04,0.75,0.0,0.0,0.0,0.0,0.0
DE215030,82.14,5.44,12.41,0.0,0.0,0.0,3.0,77.62,0.0,0.0,0.0,2.44,4.53,0.0,12.41,94.7,3.32,1.99,0.0,95.95,0.0,4.05,96.68,3.32,92.93,0.04,1.95,4.52,0.56,0.0,0.0,0.0,0.0,0.0
DE215040,100.0,0.0,0.0,0.0,0.0,0.0,0.0,93.65,6.35,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE215050,100.0,0.0,0.0,0.0,0.0,0.0,0.0,96.36,3.64,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE215060,99.41,0.59,0.0,0.0,0.0,0.59,0.0,99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.41,0.59,0.0,0.0,100.0,0.0,0.0,99.41,0.59,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE215080,14.14,52.1,33.75,0.0,0.0,0.0,52.1,14.14,0.0,0.0,0.0,0.0,0.0,0.0,33.75,60.49,0.0,39.51,0.0,100.0,0.0,0.0,100.0,0.0,14.09,5.56,72.13,8.23,0.0,0.0,0.0,0.0,0.0,0.0
DE215090,61.5,0.0,38.5,0.0,0.0,0.0,0.0,61.5,0.0,0.0,0.0,0.0,0.0,2.97,35.52,50.5,0.49,49.01,0.0,100.0,0.0,0.0,99.51,0.49,14.39,17.72,3.41,64.48,0.0,0.0,0.0,0.0,0.0,0.0
DE215100,9.73,8.02,82.25,0.0,0.0,0.0,8.02,9.49,0.24,0.0,0.0,0.0,0.0,0.16,82.09,84.08,0.24,15.68,0.0,100.0,0.0,0.0,99.76,0.24,2.06,65.11,23.18,9.65,0.0,0.0,0.0,0.0,0.0,0.0
DE215110,55.05,15.62,29.33,0.0,0.0,0.03,15.59,55.05,0.0,0.0,0.0,0.0,0.0,0.0,29.33,69.05,0.27,30.68,0.0,100.0,0.0,0.0,99.73,0.27,63.48,5.84,25.63,5.05,0.0,0.0,0.0,0.0,0.0,0.0
DE215120,63.83,1.16,35.01,0.0,0.0,0.0,1.16,63.83,0.0,0.0,0.0,0.0,0.0,0.0,35.01,89.83,0.19,9.98,0.0,100.0,0.0,0.0,99.81,0.19,89.83,0.0,7.8,2.19,0.19,0.0,0.0,0.0,0.0,0.0
DE215140,100.0,0.0,0.0,0.0,0.0,0.0,0.0,99.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE215150,100.0,0.0,0.0,0.0,0.0,0.0,0.0,99.62,0.38,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE215160,97.35,0.0,2.65,0.0,0.0,0.0,0.0,36.73,13.64,0.0,0.0,0.0,46.99,0.14,2.51,97.35,2.65,0.0,0.0,52.81,38.55,8.64,97.35,2.65,98.03,0.0,1.83,0.0,0.0,0.14,0.0,0.0,0.0,0.0
DE215170,96.75,0.0,3.25,0.0,0.0,0.0,0.0,54.95,9.6,0.0,0.0,0.0,32.21,0.0,3.25,96.36,3.25,0.0,0.39,67.79,32.21,0.0,96.75,3.25,92.74,0.39,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE215180,94.6,0.43,4.97,0.0,0.0,0.35,0.0,28.65,4.77,0.0,0.0,0.08,61.18,0.0,4.97,91.54,5.4,0.0,3.06,38.82,61.15,0.03,94.6,5.4,92.03,3.41,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE215190,98.57,1.43,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,98.57,0.0,0.0,98.57,0.0,1.43,0.0,0.0,31.62,68.38,100.0,0.0,98.57,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE215220,87.51,12.49,0.0,0.0,0.0,9.07,0.0,0.22,0.0,0.0,0.0,3.42,87.29,0.0,0.0,90.93,0.0,9.07,0.0,0.0,69.42,30.58,100.0,0.0,90.93,0.0,9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE215240,82.36,2.48,15.16,0.0,0.0,0.81,0.0,1.13,0.0,5.6,0.0,1.67,75.63,0.0,15.16,84.04,15.16,0.81,0.0,15.16,66.24,18.6,84.84,15.16,84.04,0.0,0.81,0.0,15.16,0.0,0.0,0.0,0.0,0.0
DE215270,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,2.71,0.0,0.0,0.0,95.35,0.0,0.0,100.0,0.0,0.0,0.0,4.31,88.25,7.43,100.0,0.0,98.07,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE215280,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,3.71,0.0,0.0,0.0,94.28,0.0,0.0,100.0,0.0,0.0,0.0,5.39,84.7,9.91,100.0,0.0,98.15,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE215340,100.0,0.0,0.0,0.0,0.0,0.0,0.0,37.95,24.44,0.0,0.0,0.0,37.61,0.0,0.0,100.0,0.0,0.0,0.0,47.16,37.61,15.23,100.0,0.0,80.58,19.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410020,0.06,95.61,0.0,0.0,0.0,86.2,9.34,0.06,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.06,95.61,0.0,0.0,95.67,0.0,0.0,0.06,95.61,95.61,0.06,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0
DE410030,18.3,81.7,0.0,0.0,0.0,81.7,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,81.7,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410130,0.0,56.57,43.43,0.0,0.0,4.96,27.49,0.0,0.0,0.0,0.0,24.12,0.0,43.43,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,57.69,0.0,0.0,0.0,0.0,42.31,0.0,0.0,0.0,0.0
DE410140,9.29,84.11,6.61,0.0,0.0,11.87,56.85,4.5,0.0,0.0,0.0,15.38,4.78,3.75,2.86,4.45,95.55,0.0,0.0,95.55,3.98,0.47,4.45,95.55,96.79,0.0,0.0,0.0,0.83,2.39,0.0,0.0,0.0,0.0
DE410150,6.83,51.76,41.42,0.0,0.0,8.86,21.01,0.0,0.0,0.0,0.0,21.89,6.83,41.42,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,59.93,0.0,0.0,0.0,0.59,39.48,0.0,0.0,0.0,0.0
DE410160,42.49,56.63,0.87,0.0,0.0,6.97,22.77,21.39,11.11,0.0,0.0,26.9,9.99,0.87,0.0,31.5,68.5,0.0,0.0,68.5,21.04,10.47,31.5,68.5,99.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410170,43.43,55.66,0.91,0.0,0.0,5.68,23.74,21.42,11.59,0.0,0.0,26.23,10.42,0.91,0.0,32.85,67.15,0.0,0.0,67.15,21.94,10.91,32.85,67.15,99.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410180,35.84,61.16,3.0,0.0,0.05,6.58,17.63,16.12,12.52,0.0,0.0,36.91,7.2,2.59,0.41,34.86,65.1,0.0,0.03,65.14,19.52,15.34,34.9,65.1,99.63,0.35,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
DE410210,4.43,92.85,2.72,0.0,0.0,0.11,37.32,0.0,0.0,0.0,0.0,55.42,4.43,2.72,0.0,0.03,99.97,0.0,0.0,99.97,0.03,0.0,0.03,99.97,98.25,0.0,0.0,0.0,0.09,1.66,0.0,0.0,0.0,0.0
DE410230,7.08,92.92,0.0,0.0,0.0,35.8,15.96,0.0,0.0,0.0,0.0,41.15,7.08,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410260,0.0,100.0,0.0,0.0,0.02,78.89,7.33,0.0,0.0,0.0,0.0,13.77,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410610,2.11,96.99,0.91,0.0,0.0,3.65,34.97,0.0,0.0,0.0,0.0,58.36,2.11,0.91,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE410730,0.0,100.0,0.0,0.0,0.0,94.79,4.91,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410790,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410800,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410810,1.58,98.34,0.08,0.0,0.0,55.47,8.9,0.0,0.0,0.0,0.0,33.97,1.58,0.08,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410820,18.18,81.82,0.0,0.0,0.0,2.99,35.32,0.0,0.0,0.0,0.0,43.52,18.18,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410830,2.51,97.34,0.15,0.0,0.0,61.14,13.31,0.0,0.0,0.0,0.0,22.89,2.51,0.15,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410860,1.23,98.7,0.06,0.0,0.0,48.67,7.16,0.0,0.0,0.0,0.0,42.87,1.23,0.06,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE410910,0.0,90.56,0.0,0.0,0.0,34.29,2.44,0.0,0.0,0.0,0.0,53.83,0.0,0.0,0.0,0.0,90.56,0.0,0.0,90.56,0.0,0.0,0.0,90.56,90.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,0.0
DE410970,0.0,99.09,0.52,0.0,0.0,59.3,3.12,0.0,0.0,0.0,0.0,36.66,0.0,0.52,0.0,0.0,99.61,0.0,0.0,99.61,0.0,0.0,0.0,99.61,99.07,0.0,0.0,0.0,0.02,0.52,0.0,0.0,0.0,0.39
DE411020,0.0,100.0,0.0,0.0,0.0,40.26,0.0,0.0,0.0,0.0,0.0,59.74,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411040,0.0,100.0,0.0,0.0,0.0,36.42,0.0,0.0,0.0,0.0,0.0,63.58,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411060,0.0,100.0,0.0,0.0,0.0,31.43,0.0,0.0,0.0,0.0,0.0,68.57,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411100,0.0,100.0,0.0,0.0,0.0,29.41,0.0,0.0,0.0,0.0,0.0,70.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411150,3.74,96.26,0.0,0.0,0.0,12.75,0.0,0.0,0.0,3.74,0.0,83.52,0.0,0.0,0.0,0.0,96.26,3.74,0.0,100.0,0.0,0.0,3.74,96.26,96.26,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0
DE411170,0.0,100.0,0.0,0.0,0.0,71.65,26.53,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411180,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411200,0.0,100.0,0.0,0.0,0.0,86.18,3.16,0.0,0.0,0.0,0.0,10.67,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411220,0.07,99.93,0.0,0.0,0.0,62.89,3.3,0.0,0.0,0.07,0.0,33.74,0.0,0.0,0.0,0.0,99.93,0.07,0.0,100.0,0.0,0.0,0.07,99.93,99.93,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
DE411230,0.0,100.0,0.0,0.0,0.0,52.63,0.33,0.0,0.0,0.0,0.0,47.04,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411240,0.07,99.93,0.0,0.0,0.0,62.78,3.36,0.0,0.0,0.07,0.0,33.79,0.0,0.0,0.0,0.0,99.93,0.07,0.0,100.0,0.0,0.0,0.07,99.93,99.93,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
DE411270,0.0,100.0,0.0,0.0,0.0,66.73,0.69,0.0,0.0,0.0,0.0,32.58,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411280,0.0,100.0,0.0,0.0,0.0,90.3,6.04,0.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411290,0.0,100.0,0.0,0.0,0.0,73.13,4.75,0.0,0.0,0.0,0.0,22.12,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411300,0.0,100.0,0.0,0.0,0.0,72.41,4.68,0.0,0.0,0.0,0.0,22.92,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411310,0.0,100.0,0.0,0.0,0.0,99.68,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411320,0.0,100.0,0.0,0.0,0.0,71.13,4.29,0.0,0.0,0.0,0.0,24.58,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411340,0.0,100.0,0.0,0.0,0.0,62.45,4.91,0.0,0.0,0.0,0.0,32.64,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411350,0.0,100.0,0.0,0.0,0.0,62.45,4.91,0.0,0.0,0.0,0.0,32.64,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411390,0.0,100.0,0.0,0.0,0.0,77.4,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411400,0.0,100.0,0.0,0.0,0.0,76.77,0.0,0.0,0.0,0.0,0.0,23.23,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411410,0.0,100.0,0.0,0.0,0.0,92.66,0.0,0.0,0.0,0.0,0.0,7.34,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411440,0.08,99.92,0.0,0.0,0.0,63.75,3.39,0.0,0.0,0.08,0.0,32.79,0.0,0.0,0.0,0.0,99.92,0.08,0.0,100.0,0.0,0.0,0.08,99.92,99.92,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
DE411720,0.0,100.0,0.0,0.0,0.0,84.21,0.43,0.0,0.0,0.0,0.0,15.36,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411730,0.0,100.0,0.0,0.0,0.0,69.89,0.0,0.0,0.0,0.0,0.0,30.11,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411750,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411760,0.0,100.0,0.0,0.0,0.0,90.15,0.0,0.0,0.0,0.0,0.0,9.85,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411770,0.0,100.0,0.0,0.0,0.0,76.38,0.0,0.0,0.0,0.0,0.0,23.62,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411790,0.0,100.0,0.0,0.0,0.0,70.06,0.0,0.0,0.0,0.0,0.0,29.94,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411810,0.0,100.0,0.0,0.0,0.0,76.83,0.0,0.0,0.0,0.0,0.0,23.17,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411850,0.0,100.0,0.0,0.0,0.0,98.4,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411920,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411940,0.0,100.0,0.0,0.0,0.0,85.8,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE411970,0.0,100.0,0.0,0.0,0.0,97.59,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,99.85,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
DE412000,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE412010,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE412020,0.0,100.0,0.0,0.0,0.0,88.74,0.0,0.0,0.0,0.0,0.0,11.26,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,98.29,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0
DE412050,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE412060,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
