gauge_id,q_mean,runoff_ratio,flow_period_start,flow_period_end,flow_perc_complete,slope_fdc,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq
DEA10500,1.65,0.55,1968-11-01,2020-12-31,74.523,2.29,143.53,0.42,5.08,5.04,2.73,5.2,5.76,0.0
DEA10510,1.95,0.57,1978-12-03,2020-12-31,60.114000000000004,2.68,137.71,0.3,6.06,6.41,2.68,41.73,9.95,0.0
DEA10520,1.46,0.51,1951-01-01,2020-09-22,84.821,1.58,156.55,0.35,3.83,0.59,1.62,8.64,3.71,0.0
DEA10530,1.15,0.41,1964-12-03,2020-12-31,80.108,2.8,150.58,0.2,3.63,3.98,2.31,36.73,7.45,0.0
DEA10540,0.18,0.06,1975-12-03,2020-12-31,64.397,1.45,159.57,0.05,0.32,0.0,0.0,11.57,9.79,0.0
DEA10550,1.44,0.5,1985-12-02,2020-12-31,49.977,1.37,146.73,0.63,4.09,3.0,2.68,11.57,9.79,0.0
DEA10560,1.5,0.62,2010-11-01,2020-12-31,14.526,2.16,133.56,0.28,4.09,1.0,1.8,26.77,5.36,0.0
DEA10600,1.16,0.43,1973-11-01,2020-12-31,67.369,2.28,142.74,0.24,3.67,4.17,2.18,17.2,4.23,0.0
DEA10610,1.3,0.52,1982-12-02,2020-12-31,54.391999999999996,1.95,149.43,0.38,3.64,2.73,1.44,17.2,4.23,0.0
DEA10620,1.2,0.42,1951-01-01,2020-12-31,100.0,2.25,151.77,0.33,3.64,3.91,2.76,4.07,4.46,0.0
DEA10630,2.29,0.66,1951-01-01,2020-12-31,100.0,2.79,139.65,0.23,7.6,7.48,2.47,54.52,9.93,0.0
DEA10640,1.84,0.57,1951-12-03,2020-12-31,98.68599999999999,2.91,138.03,0.17,6.27,7.94,2.78,64.63,11.57,0.0
DEA10650,2.27,0.69,1986-12-03,2020-12-31,48.686,3.03,124.58,0.21,8.93,17.97,3.55,94.39,10.74,0.0
DEA10660,1.34,0.48,2004-12-03,2020-06-28,22.239,3.13,131.14,0.14,4.62,10.57,2.85,65.58,10.31,0.0
DEA10680,1.88,0.58,1966-12-03,2020-12-31,77.257,1.59,136.13,0.63,5.81,4.38,2.97,0.49,2.6,0.0
DEA10700,1.84,0.57,1951-01-01,2020-12-31,97.329,1.99,138.55,0.51,5.67,4.82,2.3,5.32,4.08,0.0
DEA10710,2.47,0.64,1974-12-02,2020-12-31,65.83200000000001,2.33,130.02,0.4,8.76,9.49,2.15,37.44,5.09,0.0
DEA10720,2.02,0.58,1969-11-28,2020-10-31,72.751,2.72,130.22,0.27,7.25,11.82,2.5,56.56,7.0,0.0
DEA10730,2.05,0.62,1951-01-01,2020-07-12,85.752,2.53,133.26,0.32,6.93,8.71,2.31,37.81,5.28,0.0
DEA10750,1.85,0.57,1951-01-01,2020-08-11,95.854,2.21,139.82,0.35,5.78,4.32,2.08,21.49,4.33,0.0
DEA10760,1.82,0.57,1951-01-01,2020-12-31,100.0,2.56,135.93,0.27,5.99,7.06,2.27,42.06,5.07,0.0
DEA10780,1.55,0.51,1990-12-03,2020-12-31,42.972,2.88,125.79,0.1,6.08,15.79,2.34,82.55,10.64,0.0
DEA10790,1.65,0.56,1968-12-03,2020-12-31,74.398,2.75,132.31,0.16,5.58,7.14,1.87,59.65,7.49,0.0
DEA10800,1.47,0.51,1990-12-03,2020-11-29,42.847,3.39,126.45,0.08,5.17,15.86,3.51,103.13,13.66,0.0
DEA10850,2.69,0.87,1963-12-03,2020-12-31,81.54299999999999,1.16,155.54,1.29,5.65,0.16,1.29,103.13,13.66,0.0
DEA10860,1.4,0.5,1971-12-03,2020-12-31,70.11500000000001,2.17,146.38,0.34,3.88,0.98,2.35,10.21,6.81,0.0
DEA10890,2.16,0.84,1971-12-03,2020-12-31,70.11500000000001,1.12,178.77,1.06,3.64,0.0,0.0,10.21,6.81,0.0
DEA10900,1.23,0.49,1964-12-03,2019-11-19,78.51599999999999,1.46,163.5,0.47,2.74,0.17,1.0,0.22,2.4,0.0
DEA10910,1.13,0.45,1951-01-01,2020-12-31,100.0,1.73,162.38,0.33,2.7,0.49,1.36,4.13,6.79,0.0
DEA10920,0.57,0.24,1973-12-03,2020-12-31,67.256,2.27,154.33,0.13,1.63,2.54,3.16,11.28,6.25,0.0
DEA10930,0.68,0.31,2006-08-02,2020-12-31,20.596,1.84,152.64,0.18,1.72,0.86,1.71,7.93,5.55,0.0
DEA10940,0.43,0.18,1967-12-03,2020-12-31,75.82900000000001,3.0,148.17,0.0,1.65,19.13,4.88,153.52,26.26,0.31
DEA10950,0.91,0.34,1964-12-03,2020-12-31,79.361,2.18,144.76,0.2,2.79,5.33,1.51,14.68,6.24,0.0
DEA10960,0.73,0.25,1967-12-03,2020-12-31,73.33800000000001,2.1,144.0,0.14,2.19,4.82,1.85,19.4,5.54,0.0
DEA10970,0.51,0.2,1969-12-03,2020-12-31,72.97,2.17,151.4,0.12,1.57,4.52,3.32,12.92,17.46,0.0
DEA10980,0.45,0.18,1985-12-03,2020-12-31,50.113,4.95,145.76,0.03,1.68,17.23,5.05,132.14,23.77,0.0
DEA10990,1.24,0.46,1969-12-03,2020-12-31,72.97,2.03,154.06,0.42,3.0,0.02,1.0,132.14,23.77,0.0
DEA11010,0.96,0.39,1968-06-10,2020-12-31,75.086,2.1,154.31,0.28,2.4,0.29,1.25,2.06,4.12,0.0
DEA11040,1.01,0.42,1960-09-02,2018-10-31,75.786,1.8,156.56,0.35,2.38,0.06,1.5,0.02,1.0,0.0
DEA11050,0.81,0.39,1971-11-01,2020-12-31,70.24000000000001,3.74,129.98,0.04,3.42,25.69,2.76,126.44,19.08,0.0
DEA11060,0.58,0.28,2005-05-14,2018-12-21,19.38,2.7,134.77,0.09,1.8,2.77,1.8,37.08,8.17,0.0
DEA11090,0.99,0.42,1951-01-01,2020-12-31,100.0,1.99,154.93,0.28,2.5,0.26,3.0,3.0,7.96,0.0
DEA11100,3.47,1.6,1961-12-03,2020-12-31,84.395,2.51,158.4,0.71,7.92,0.07,1.0,17.0,6.57,0.0
DEA11110,0.83,0.38,1976-11-07,2020-11-08,62.86000000000001,2.65,152.47,0.13,2.55,3.51,1.76,34.21,7.43,0.0
DEA11120,0.88,0.42,1965-12-03,2020-12-31,78.684,2.54,151.5,0.16,2.54,3.02,2.33,24.35,6.85,0.0
DEA11130,0.75,0.34,1961-10-31,2020-12-31,84.528,1.28,151.07,0.32,2.24,2.78,3.5,24.35,6.85,0.0
DEA11140,1.3,0.59,1975-01-02,2020-02-08,64.432,2.82,141.3,0.21,4.0,4.23,1.46,29.91,5.0,0.0
DEA11160,0.84,0.39,1972-12-03,2020-12-31,68.684,4.48,129.34,0.02,3.46,29.43,3.16,141.55,18.13,0.02
DEA11180,0.77,0.34,1951-01-01,2020-12-31,99.996,1.74,148.35,0.26,2.33,3.45,3.09,0.35,1.33,0.0
DEA11200,0.75,0.33,1965-07-26,2020-12-31,79.193,1.4,147.49,0.3,2.21,2.51,3.14,0.35,1.33,0.0
DEA11240,0.89,0.39,1974-12-03,2020-12-31,65.828,2.8,141.73,0.12,3.05,9.47,2.23,51.71,10.63,0.0
DEA11260,1.35,0.51,1952-12-03,2019-11-03,95.58,4.01,130.82,0.06,5.22,16.33,3.02,119.35,14.95,0.0
DEA11360,0.36,0.16,1984-12-03,2020-12-31,51.541000000000004,1.52,163.06,0.07,0.82,1.17,2.41,18.43,9.63,0.0
DEA11390,0.29,0.14,1977-12-03,2020-12-31,61.495,2.1,167.79,0.07,0.68,1.05,1.38,13.19,4.69,0.0
DEA11410,1.49,0.64,1977-12-03,2020-12-31,61.538000000000004,1.65,154.83,0.43,3.97,2.76,1.35,3.07,2.48,0.0
DEA11430,0.73,0.32,1977-12-03,2020-12-31,61.534,0.91,175.26,0.39,1.42,0.1,1.0,3.07,2.48,0.0
DEA11440,0.14,0.07,1977-12-03,2020-12-31,61.538000000000004,1.63,184.0,0.03,0.41,3.71,1.26,7.48,2.66,0.0
DEA11470,0.54,0.27,1999-05-05,2020-12-31,30.945,1.09,182.05,0.28,1.15,0.0,0.0,7.48,2.66,0.0
DEA11490,0.59,0.29,1951-01-01,2020-12-31,98.831,0.78,172.69,0.34,0.96,0.0,0.0,7.48,2.66,0.0
DEA11540,0.21,0.1,1986-12-03,2020-12-31,48.686,1.3,164.27,0.07,0.42,0.0,0.0,4.97,4.21,0.0
DEA11620,1.32,0.57,1974-07-02,2020-12-31,65.578,1.3,151.93,0.5,2.74,0.11,1.0,1.07,6.86,0.0
DEA11630,0.77,0.31,1974-12-03,2020-12-31,65.828,1.19,152.96,0.31,1.53,0.0,0.0,1.0,7.5,0.0
DEA11650,0.85,0.34,1967-12-03,2020-10-31,75.591,1.37,153.23,0.32,1.85,0.19,1.0,0.67,3.89,0.0
DEA11670,0.98,0.39,1967-12-03,2020-12-31,75.82900000000001,1.55,151.67,0.3,2.14,0.17,1.12,6.12,5.68,0.0
DEA11680,0.93,0.41,1993-12-03,2020-12-31,38.685,2.1,143.15,0.22,2.22,0.38,1.43,10.38,4.5,0.0
DEA11690,0.98,0.43,1981-12-03,2020-12-31,55.828,2.58,136.03,0.15,2.91,2.24,1.57,32.42,8.32,0.0
DEA11700,0.88,0.4,1973-08-02,2020-12-31,67.73700000000001,2.31,139.19,0.17,2.48,1.85,1.81,19.28,5.77,0.0
DEA11710,0.88,0.39,1985-11-15,2020-01-05,48.772,2.4,137.06,0.19,2.67,2.0,2.28,12.85,5.89,0.0
DEA11720,0.78,0.37,1973-11-02,2020-12-31,67.377,3.61,133.17,0.07,3.18,21.2,2.83,107.39,8.17,0.0
DEA11730,0.78,0.36,1986-06-27,2020-12-31,49.308,4.58,126.97,0.05,3.19,26.44,3.37,132.85,12.8,0.0
DEA11740,0.81,0.37,1982-12-03,2020-12-31,54.373000000000005,2.97,139.57,0.11,2.26,0.76,1.87,52.13,9.5,0.0
DEA11750,0.83,0.36,1977-09-02,2020-11-14,61.717999999999996,2.44,138.47,0.14,2.63,4.86,1.55,30.19,5.52,0.0
DEA11770,2.26,0.66,1951-01-01,2020-12-31,100.0,2.84,132.88,0.2,8.07,10.25,2.78,69.26,10.91,0.0
DEA11790,2.02,0.63,1951-01-01,2020-12-31,100.0,2.97,136.13,0.19,7.17,10.71,3.08,69.64,11.92,0.0
DEA11800,1.95,0.63,1994-12-03,2020-12-31,37.258,3.06,129.2,0.17,7.07,11.72,3.26,73.99,11.14,0.0
DEA11810,1.73,0.56,1985-02-05,2018-11-19,48.263,2.85,131.61,0.21,5.79,8.52,3.02,54.94,6.45,0.0
DEA11820,1.47,0.5,1975-12-03,2020-12-31,59.911,2.71,145.54,0.21,4.67,4.66,2.65,42.85,9.4,0.0
DEA11830,1.19,0.48,1968-12-03,2020-12-31,74.316,1.86,153.25,0.35,3.42,1.63,2.37,2.24,5.18,0.0
DEA11840,0.54,0.29,1968-11-01,2020-11-02,74.292,1.23,165.43,0.24,1.2,0.24,1.2,2.24,5.18,0.0
DEA11850,1.46,0.53,1969-12-03,2020-12-31,72.751,2.72,135.98,0.2,4.96,9.08,1.84,51.26,6.77,0.0
DEA11860,0.68,0.31,2005-12-03,2020-12-31,21.543,2.48,153.79,0.14,1.92,1.86,1.62,13.28,7.75,0.0
DEA11870,1.1,0.45,1977-12-03,2020-12-31,61.541999999999994,2.1,147.45,0.3,3.01,1.9,1.7,0.9,5.43,0.0
DEA11880,1.07,0.42,1982-12-03,2020-12-31,54.400000000000006,2.01,144.86,0.29,2.86,2.14,1.44,3.13,5.52,0.0
DEA11890,1.26,0.48,1980-12-03,2020-12-31,57.255,2.45,137.38,0.24,4.03,6.21,1.52,22.54,4.83,0.0
DEA11900,0.9,0.39,1980-12-03,2020-12-31,57.255,2.18,143.97,0.19,2.63,3.64,1.69,12.64,7.47,0.0
DEA11910,1.15,0.45,1982-12-03,2020-12-31,54.400000000000006,2.38,138.84,0.23,3.52,5.13,1.52,15.3,4.68,0.0
DEA11920,1.57,0.55,1999-12-03,2020-12-31,30.116,2.06,140.85,0.36,4.47,3.5,1.4,11.25,4.59,0.0
DEA11930,1.21,0.46,2003-12-03,2020-12-31,24.273,1.82,147.8,0.33,3.38,1.73,1.53,0.6,3.0,0.0
DEA11940,1.15,0.46,1982-12-03,2020-12-31,54.400000000000006,1.62,154.05,0.41,2.7,0.62,1.53,0.6,3.0,0.0
DEA11950,1.06,0.41,1983-12-03,2020-12-31,52.971999999999994,2.3,139.03,0.21,3.15,4.94,1.59,19.39,7.67,0.0
DEA11960,0.69,0.28,1983-12-03,2020-12-31,52.971999999999994,2.45,144.42,0.13,2.05,2.92,1.81,20.58,4.36,0.0
DEA11970,0.9,0.36,1987-12-03,2020-12-31,47.258,2.0,144.34,0.26,2.51,2.69,1.41,0.03,1.0,0.0
DEA11980,1.1,0.44,1963-12-03,2020-12-31,81.54299999999999,1.82,149.32,0.32,2.98,1.95,1.54,0.14,4.0,0.0
DEA11990,1.4,0.58,1978-12-03,2020-12-31,60.114000000000004,1.97,143.63,0.35,3.94,2.61,1.34,7.05,2.92,0.0
DEA12000,1.11,0.46,1955-12-03,2020-12-31,92.972,1.77,147.95,0.32,2.96,2.31,1.53,3.41,5.07,0.0
DEA12010,1.12,0.5,1963-12-03,2020-12-31,81.54299999999999,2.78,139.45,0.14,3.42,5.43,1.69,51.98,6.12,0.0
DEA12030,1.11,0.47,1982-12-03,2020-12-31,54.400000000000006,1.93,141.73,0.29,3.18,2.81,1.6,4.43,4.82,0.0
DEA12040,0.47,0.25,2003-12-03,2020-12-31,24.401999999999997,2.46,142.19,0.05,1.48,4.12,2.28,44.94,11.6,0.0
DEA12080,0.76,0.36,2004-12-03,2020-12-31,20.068,4.15,130.17,0.04,2.97,16.58,2.19,122.75,14.73,0.0
DEA12100,0.93,0.41,1958-12-02,2020-12-31,88.689,2.33,137.34,0.18,2.93,3.82,1.54,18.34,5.25,0.0
DEA12130,0.9,0.4,1973-11-01,2020-01-01,65.95400000000001,2.87,133.58,0.11,2.9,4.29,1.68,47.38,9.23,0.0
DEA12140,0.91,0.42,1957-12-03,2020-12-31,90.113,3.96,131.79,0.04,3.53,17.48,2.51,115.72,12.52,0.0
DEA12150,0.98,0.44,1978-11-01,2020-12-31,60.232,3.33,128.22,0.09,3.53,11.78,2.28,83.48,9.59,0.0
DEA12160,0.97,0.43,1967-11-01,2020-12-31,75.673,3.29,130.57,0.06,3.66,13.04,2.27,92.49,13.07,0.0
DEA12170,1.1,0.48,1975-12-02,2020-12-31,64.389,3.24,132.86,0.11,3.78,8.98,1.93,73.75,9.38,0.0
DEA12180,0.78,0.35,1968-12-03,2020-12-31,74.398,3.08,134.33,0.07,2.71,8.24,2.04,65.57,6.8,0.0
DEB10000,0.91,0.39,1979-11-01,2020-12-31,58.748999999999995,2.26,134.25,0.15,3.1,6.93,2.5,32.57,7.95,0.0
DEB10010,0.87,0.38,1965-11-01,2020-12-31,78.786,2.62,133.83,0.13,3.25,15.22,3.34,48.3,7.05,0.0
DEB10020,0.76,0.36,1954-07-01,2020-12-31,94.747,2.05,139.89,0.17,2.51,8.51,2.45,9.02,4.69,0.0
DEB10030,0.73,0.35,1994-07-31,2020-12-31,37.723,1.4,152.38,0.25,1.95,2.23,1.49,2.19,6.33,0.0
DEB10040,0.84,0.42,1956-10-29,2020-12-31,91.654,1.13,168.97,0.4,1.66,0.32,1.18,0.02,1.0,0.0
DEB10060,0.62,0.32,1967-11-01,2020-12-31,71.406,3.54,138.83,0.04,2.29,17.83,3.42,105.87,10.79,0.0
DEB10070,0.56,0.32,1967-11-01,2020-12-31,75.587,3.88,132.92,0.02,2.38,31.02,4.96,126.14,14.11,0.01
DEB10080,0.56,0.29,1952-01-01,2020-12-31,98.545,2.1,148.41,0.1,1.68,7.38,2.04,25.99,5.99,0.0
DEB10090,0.47,0.26,1955-11-01,2020-12-31,93.066,2.42,149.11,0.08,1.45,5.94,2.16,25.75,6.13,0.0
DEB10100,0.4,0.23,1968-02-01,2020-12-31,75.559,3.42,145.79,0.03,1.45,12.12,3.41,103.94,11.55,0.01
DEB10110,0.48,0.27,1965-11-01,2020-12-31,78.708,2.74,154.55,0.04,1.57,9.28,3.09,62.32,9.8,0.0
DEB10120,0.75,0.3,1972-11-01,2020-12-31,68.773,0.93,172.66,0.41,1.36,0.0,0.0,62.32,9.8,0.0
DEB10130,0.79,0.33,1952-11-01,2020-12-31,97.356,1.1,166.51,0.35,1.56,0.04,1.5,0.64,1.87,0.0
DEB10140,0.8,0.34,1979-11-01,2019-01-26,56.054,1.63,143.74,0.27,2.29,5.82,1.56,0.64,1.87,0.0
DEB10160,1.43,0.59,1972-11-01,2018-12-31,65.95,1.7,147.53,0.34,4.15,3.36,1.68,5.84,4.11,0.0
DEB10170,1.05,0.43,1976-11-01,2019-01-26,60.336999999999996,1.42,148.68,0.36,2.95,4.34,1.53,5.84,4.11,0.0
DEB10190,1.65,0.58,1957-08-01,2020-12-31,90.574,3.57,126.51,0.14,6.32,16.87,3.3,101.59,12.01,0.0
DEB10200,1.49,0.56,1951-01-01,2020-12-31,99.977,3.83,129.43,0.11,5.36,14.29,3.07,103.97,13.85,0.0
DEB10210,0.93,0.42,1953-11-01,2020-12-31,95.69,2.96,134.35,0.12,3.23,10.8,2.61,64.09,9.6,0.0
DEB10220,0.78,0.37,1951-11-01,2020-12-31,98.788,2.66,136.97,0.12,2.64,8.79,2.49,42.21,8.02,0.0
DEB10230,1.87,0.6,1960-04-14,2020-12-31,86.714,3.25,138.68,0.23,5.9,3.87,2.19,67.75,11.08,0.0
DEB10240,1.17,0.43,1968-11-01,2020-12-31,74.49900000000001,4.35,130.04,0.07,4.2,16.08,3.58,115.08,14.31,0.0
DEB10260,1.02,0.44,2009-11-01,2020-12-31,15.93,4.2,125.5,0.08,4.12,29.5,4.68,127.58,12.27,0.0
DEB10270,0.91,0.41,1978-07-01,2020-12-31,60.607,3.41,137.74,0.08,3.09,8.5,3.13,85.97,10.11,0.0
DEB10280,0.67,0.33,1970-11-01,2020-12-31,71.64399999999999,3.38,139.57,0.06,2.34,11.16,2.97,84.43,9.05,0.0
DEB10290,0.72,0.37,1969-11-01,2020-12-31,73.072,3.45,145.08,0.08,2.7,18.48,2.92,98.42,12.43,0.0
DEB10300,0.58,0.3,1957-05-01,2020-12-31,90.312,3.21,139.6,0.05,2.02,11.4,2.58,75.53,8.97,0.02
DEB10310,0.29,0.17,2008-05-27,2020-12-31,17.904999999999998,3.33,138.82,0.03,0.98,7.91,2.07,62.74,8.62,0.0
DEB10320,0.81,0.4,1964-11-01,2020-12-31,80.206,4.33,141.44,0.03,2.91,13.91,2.47,120.51,17.17,0.0
DEB10330,0.49,0.26,1955-10-01,2020-12-22,92.06400000000001,2.85,148.03,0.06,1.67,9.06,2.62,57.0,6.71,0.0
DEB10340,0.87,0.39,1955-10-01,2020-12-31,93.195,3.52,131.51,0.05,3.35,17.58,4.04,99.3,12.3,0.0
DEB10350,0.88,0.39,1976-11-01,2020-12-31,63.071,4.16,138.65,0.07,3.06,13.72,4.21,109.07,16.12,0.0
DEB10360,0.67,0.32,1955-09-01,2020-12-31,93.038,3.65,140.89,0.05,2.38,9.37,3.46,83.91,12.09,0.0
DEB10380,0.58,0.28,1979-11-01,2020-12-31,58.635999999999996,3.33,142.23,0.0,1.99,9.95,3.06,102.62,12.51,0.07
DEB10390,0.54,0.28,1972-11-01,2020-12-31,68.785,3.2,146.32,0.05,1.9,10.21,3.33,62.19,8.23,0.0
DEB10400,0.63,0.33,1972-11-01,2020-12-31,68.785,2.57,148.09,0.13,2.01,5.34,2.51,17.6,5.78,0.0
DEB10410,0.54,0.29,1953-06-01,2020-12-31,96.527,1.77,153.45,0.17,1.4,1.24,1.98,0.97,4.33,0.0
DEB10420,0.77,0.38,1951-01-01,2020-12-31,99.91,3.11,142.35,0.09,2.76,10.32,2.62,69.74,10.65,0.0
DEB10430,0.83,0.4,1972-11-01,2020-12-31,68.711,4.2,132.85,0.03,3.26,22.59,3.06,124.44,13.01,0.01
DEB10450,0.8,0.39,1977-11-01,2020-12-31,61.6,3.23,160.1,0.09,3.13,20.69,4.48,100.12,13.65,0.0
DEB10460,0.61,0.31,1972-11-01,2020-12-31,68.691,3.59,149.74,0.02,2.28,15.13,3.66,108.58,11.92,0.01
DEB10470,1.32,0.47,1969-11-01,2020-12-31,72.954,2.34,136.73,0.28,3.75,4.08,1.87,17.88,5.34,0.0
DEB10480,0.59,0.29,1976-11-01,2020-12-31,63.071,2.26,151.79,0.12,1.9,4.72,2.74,11.37,4.75,0.0
DEB10490,0.61,0.3,1972-11-01,2020-12-31,68.777,2.83,150.13,0.09,1.89,4.19,2.63,43.49,7.17,0.0
DEB10500,0.96,0.39,1972-11-01,2020-12-31,68.785,2.65,140.43,0.16,3.13,6.45,2.31,41.04,5.62,0.0
DEB10510,1.1,0.44,1972-11-01,2020-12-31,68.785,2.65,146.47,0.16,3.26,4.57,2.07,27.98,7.47,0.0
DEB10520,0.97,0.39,1972-11-01,2020-12-31,68.746,2.38,144.32,0.16,2.76,3.47,1.77,23.83,5.23,0.0
DEB10530,0.46,0.24,1977-11-01,2020-12-31,61.643,2.4,154.67,0.09,1.47,5.17,2.19,28.76,6.04,0.0
DEB10540,0.55,0.29,1972-11-01,2020-12-31,68.785,2.1,155.11,0.12,1.58,3.19,2.14,15.21,5.38,0.0
DEB10550,0.89,0.37,1993-11-01,2020-12-31,38.787,2.33,142.92,0.18,2.69,3.08,1.7,16.81,5.33,0.0
DEB10560,1.19,0.45,1991-12-19,2020-12-31,41.458,2.57,135.18,0.21,3.8,6.14,2.15,28.54,5.4,0.0
DEB10570,1.04,0.42,1951-01-01,2020-12-31,99.62100000000001,2.49,141.6,0.17,3.39,5.88,2.27,31.26,7.16,0.0
DEB10580,1.0,0.39,1972-11-01,2020-12-31,68.785,2.27,144.4,0.22,2.86,3.0,1.96,13.6,5.92,0.0
DEB10590,1.03,0.4,1975-11-01,2020-12-31,64.495,2.89,136.61,0.13,3.49,8.84,1.9,67.09,7.87,0.0
DEB10600,1.04,0.43,1976-11-01,2020-12-31,63.071,2.19,155.53,0.21,2.93,1.44,2.82,16.93,5.39,0.0
DEB10610,1.75,0.57,1951-11-01,2020-12-31,98.788,2.87,133.91,0.2,6.05,9.57,2.95,64.54,8.13,0.0
DEB10620,1.54,0.53,1955-08-01,2020-12-31,93.43299999999999,2.74,136.49,0.18,5.19,8.03,3.05,56.14,8.33,0.0
DEB10630,1.62,0.55,1972-11-01,2020-12-31,68.781,3.07,126.02,0.12,5.95,11.72,2.44,86.49,13.24,0.01
DEB10640,1.69,0.58,1954-11-01,2020-12-31,94.423,2.64,134.95,0.27,5.62,8.47,1.94,40.58,7.13,0.0
DEB10650,1.6,0.54,1964-11-01,2020-12-31,80.214,3.05,133.98,0.18,5.63,10.95,2.07,71.4,7.51,0.0
DEB10660,0.45,0.25,1965-01-01,2020-12-31,79.975,2.42,159.65,0.08,1.29,4.69,1.95,31.07,7.27,0.0
DEB10680,0.2,0.13,1981-06-01,2020-12-31,56.516,1.39,181.0,0.05,0.51,0.85,2.36,2.56,2.7,0.0
DEB10690,0.17,0.11,1984-11-01,2019-01-26,48.909000000000006,0.63,173.0,0.06,0.38,1.21,1.67,3.36,3.96,0.0
DEB10700,0.17,0.12,1970-11-01,2020-12-31,71.64399999999999,1.78,167.04,0.04,0.41,1.02,2.94,8.12,4.57,0.0
DEB10710,0.16,0.11,1974-11-01,2020-12-31,65.93,1.74,170.38,0.05,0.38,0.87,3.55,6.36,5.96,0.0
DEB10720,0.61,0.32,2002-10-15,2020-12-31,26.021,2.41,138.5,0.12,2.02,6.72,2.09,18.78,5.45,0.0
DEB10730,0.28,0.18,1954-11-01,2020-12-31,94.501,2.67,159.86,0.04,0.82,2.28,2.11,32.58,7.11,0.0
DEB10740,0.26,0.16,1956-11-01,2020-12-31,91.642,1.73,169.19,0.06,0.78,2.68,2.38,15.71,5.56,0.0
DEB10750,0.19,0.13,1954-11-01,2020-12-31,94.501,2.1,167.65,0.04,0.51,2.02,2.22,16.12,5.11,0.0
DEB10790,0.24,0.11,1969-11-01,2020-12-31,73.072,2.65,148.04,0.03,0.62,3.16,1.61,19.16,6.43,0.0
DEB10800,0.5,0.25,1957-11-01,2020-12-31,89.616,1.61,159.61,0.14,1.2,0.48,1.53,7.61,5.87,0.0
DEB10810,0.49,0.24,1959-11-01,2020-12-31,87.351,2.04,152.88,0.1,1.32,1.57,1.92,14.97,5.41,0.0
DEB10820,0.35,0.15,1979-07-01,2020-12-31,59.269000000000005,1.55,160.29,0.13,0.8,0.68,2.15,1.76,3.43,0.0
DEB10830,0.74,0.3,1956-03-01,2020-12-31,92.60000000000001,1.21,171.05,0.34,1.63,0.05,1.0,1.76,3.43,0.0
DEB10840,0.58,0.26,1951-01-01,2020-12-31,99.977,0.91,183.03,0.33,1.12,0.01,1.0,1.76,3.43,0.0
DEB10860,0.18,0.11,1956-11-01,2019-12-31,90.22200000000001,1.23,174.69,0.07,0.43,0.26,1.78,2.69,3.09,0.0
DEB10870,0.33,0.2,1992-04-08,2020-12-31,41.008,1.06,161.61,0.14,0.63,0.14,1.0,2.69,3.09,0.0
DEB10900,1.23,0.48,1976-11-01,2020-12-31,63.071,3.96,124.58,0.03,4.83,19.14,3.39,118.46,15.97,0.0
DEB10910,1.54,0.53,1975-11-01,2020-12-31,64.503,4.15,126.0,0.1,6.01,17.77,2.7,111.8,12.88,0.0
DEB10930,1.32,0.5,1972-10-25,2020-12-31,68.813,3.98,124.6,0.07,5.19,20.55,3.35,117.21,14.27,0.0
DEB10940,1.18,0.47,1972-11-01,2020-12-31,68.785,3.03,128.62,0.13,4.22,11.74,2.91,72.34,11.85,0.0
DEB10950,1.13,0.45,1975-11-01,2020-12-31,64.503,3.81,125.07,0.04,4.24,16.2,3.06,113.82,15.36,0.0
DEB10960,1.28,0.5,1957-07-01,2020-12-31,90.68,3.33,130.17,0.1,4.75,14.89,2.21,97.55,10.96,0.0
DEB10970,1.03,0.4,1973-11-01,2020-12-31,67.35799999999999,2.21,137.33,0.23,3.2,6.3,1.8,10.02,7.44,0.0
DEB10980,0.9,0.38,1956-11-01,2020-12-31,91.642,2.06,136.3,0.19,3.01,7.57,2.02,17.48,6.26,0.0
DEB10990,0.65,0.29,1972-11-01,2020-12-31,68.785,3.28,155.0,0.09,1.75,2.3,2.4,46.25,7.5,0.0
DEB11010,1.41,0.49,1972-11-01,2020-12-31,68.785,2.84,136.94,0.2,4.43,4.81,2.63,54.66,9.21,0.0
DEB11020,1.04,0.4,1985-11-01,2020-12-31,50.214999999999996,3.07,135.0,0.12,3.53,7.62,3.55,67.79,9.41,0.0
DEB11030,1.36,0.5,1979-11-01,2020-12-31,58.788,2.75,138.1,0.23,4.22,4.53,2.55,42.78,8.23,0.0
DEB11100,1.31,0.5,1972-11-01,2020-12-31,68.65599999999999,4.06,125.76,0.08,4.95,19.63,3.08,108.83,12.94,0.0
DEB11110,1.2,0.46,1972-11-01,2020-12-31,68.785,2.07,134.74,0.25,3.93,7.89,1.97,16.83,8.24,0.0
DEB11120,1.17,0.46,1966-09-01,2020-12-31,77.59700000000001,2.28,139.48,0.28,3.54,5.81,2.01,7.24,4.55,0.0
DEB11130,0.86,0.37,1972-11-01,2020-12-31,68.785,2.41,135.77,0.18,2.73,7.06,2.18,13.57,4.91,0.0
DEB11140,0.9,0.39,1955-12-07,2020-12-31,92.93299999999999,2.98,144.73,0.1,2.94,5.3,3.0,66.06,9.0,0.0
DEB11150,1.17,0.44,1972-11-01,2020-12-31,68.785,3.22,138.74,0.12,3.74,3.62,2.98,71.74,10.41,0.0
